date,btc_open,btc_high,btc_low,btc_close,btc_volume,dvol_open,dvol_high,dvol_low,dvol_close,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close,btc_log_return,spx_log_return,btc_rv_7d,spx_rv_7d,btc_rv_14d,spx_rv_14d,btc_rv_30d,spx_rv_30d,btc_iv,spx_iv,btc_vrp_7d,spx_vrp_7d,btc_vrp_14d,spx_vrp_14d,btc_vrp_30d,spx_vrp_30d
2021-09-14,44940.72,47250.0,44594.44,47111.52,44855.85099,92.14,92.38,90.53,90.9,4479.330078125,4485.68017578125,4435.4599609375,4443.0498046875,3670460000,19.579999923706055,20.469999313354492,18.38999938964844,19.459999084472656,0.0471730465973742,-0.0057632139662586,0.5754003507069139,0.0545054812125983,0.5613143236527192,0.0724691866913333,0.5971752754920774,0.080073537858428,0.909,0.19459999084472657,0.33359964929308616,0.14009450963212827,0.34768567634728087,0.12213080415339327,0.31182472450792265,0.11452645298629857
2021-09-15,47103.28,48500.0,46682.32,48121.41,43204.71174,90.9,91.03,89.48,90.32,4447.490234375,4486.8701171875,4438.3701171875,4480.7001953125,4032020000,19.299999237060547,20.270000457763672,18.010000228881836,18.18000030517578,0.0212096353194695,0.0084382942220797,0.5859322139090175,0.0877310500438075,0.5563693499150885,0.0815460331643492,0.5915239721643848,0.08030260651439,0.9031999999999999,0.1818000030517578,0.3172677860909824,0.0940689530079503,0.34683065008491143,0.1002539698874086,0.3116760278356151,0.1014973965373678
2021-09-16,48121.4,48557.0,47021.1,47737.82,40725.08895,90.32,90.61,84.03,84.17,4477.08984375,4485.8701171875,4443.7998046875,4473.75,3984560000,18.40999984741211,19.760000228881836,17.649999618530273,18.690000534057617,-0.008003236568181,-0.0015523447127638,0.4202350748429685,0.0869534661726867,0.5219295074360816,0.0777844403026628,0.5856030379765698,0.0790961186209654,0.8417,0.18690000534057616,0.4214649251570315,0.09994653916788945,0.31977049256391843,0.10911556503791336,0.25609696202343024,0.10780388671961076
2021-09-17,47737.81,48150.0,46699.56,47299.98,34461.92776,84.17,84.22,81.2,82.35,4469.740234375,4471.52001953125,4427.759765625,4432.990234375,7289530000,18.3700008392334,21.510000228881836,18.350000381469727,20.809999465942383,-0.0092140831898283,-0.0091526302757993,0.4061482082547675,0.0983392452379911,0.4805225329755807,0.0760300359547562,0.5833567786776448,0.0821383329483404,0.8234999999999999,0.20809999465942383,0.4173517917452324,0.10976074942143273,0.3429774670244192,0.13206995870466764,0.2401432213223551,0.12596166171108342
2021-09-20,47241.75,47347.25,42500.0,43015.62,78003.524443,85.72,92.4,85.08,91.76,4402.9501953125,4402.9501953125,4305.91015625,4357.72998046875,4898070000,24.25,28.790000915527344,23.899999618530273,25.709999084472656,-0.0949465671187207,-0.0171230777263818,0.714989598517059,0.1320274964157834,0.60010607656898,0.0972497317010873,0.636778424692551,0.0957986508603864,0.9176000000000001,0.25709999084472657,0.20261040148294107,0.12507249442894317,0.3174939234310201,0.15985025914363926,0.2808215753074491,0.16130133998434015
2021-09-21,43016.64,43639.0,39600.0,40734.38,84534.080485,91.24,96.41,91.15,96.26,4374.4501953125,4394.8701171875,4347.9599609375,4354.18994140625,3920920000,23.40999984741211,25.600000381469727,21.709999084472656,24.36000061035156,-0.054490852225822,-0.0008126886585469,0.752664180568282,0.1311361649091201,0.631775096207314,0.0974262657458992,0.612739022435633,0.0957953928488748,0.9626,0.2436000061035156,0.20993581943171802,0.11246384119439548,0.33082490379268603,0.14617374035761638,0.34986097756436696,0.14780461325464078
2021-09-22,40734.09,44000.55,40565.39,43543.61,58349.05542,96.26,96.8,88.51,88.73,4367.43017578125,4416.75,4367.43017578125,4395.64013671875,3939170000,22.719999313354492,23.399999618530273,20.75,20.8700008392334,0.0666905113136797,0.00947458522422,0.8959688846313272,0.1499527838794638,0.6869213235097335,0.1098964167571472,0.6452322182749421,0.1000741648652641,0.8873000000000001,0.208700008392334,-0.00866888463132709,0.05874722451287018,0.20037867649026664,0.09880359163518679,0.24206778172505794,0.10862584352706989
2021-09-23,43546.37,44978.0,43069.09,44865.26,48699.57655,88.73,89.48,83.29,83.84,4406.75,4465.39990234375,4406.75,4448.97998046875,3916350000,19.90999984741211,20.209999084472656,18.420000076293945,18.6299991607666,0.0299008112625428,0.0120616803699359,0.8593674806328359,0.169771067586292,0.7026300914531969,0.1239316643418811,0.6516284207289608,0.106251535574763,0.8384,0.18629999160766603,-0.020967480632835822,0.016528924021374014,0.13576990854680315,0.06236832726578492,0.18677157927103927,0.08004845603290303
2021-09-24,44865.26,45200.0,40675.0,42810.57,84113.426292,83.84,91.7,79.91,86.92,4438.0400390625,4463.1201171875,4430.27001953125,4455.47998046875,3384290000,19.329999923706055,20.40999984741211,17.6299991607666,17.75,-0.0468787411821704,0.0014599428113642,0.8626621900650551,0.1604389089257665,0.7144873815959943,0.1244631133780071,0.6618711433572007,0.1056378063377968,0.8692,0.1775,0.006537809934944905,0.01706109107423348,0.15471261840400563,0.05303688662199289,0.20732885664279932,0.07186219366220319
2021-09-27,43160.9,44350.0,42098.0,42147.35,39776.84383,89.12,89.55,86.0,89.25,4442.1201171875,4457.2998046875,4436.18994140625,4443.10986328125,4058650000,17.780000686645508,19.31999969482422,17.739999771118164,18.760000228881836,-0.0156132229427885,-0.0027802439201876,0.8606437842480176,0.1608473354397076,0.6720850776111049,0.1242847401934568,0.6234175394005429,0.1058086942342514,0.8925,0.18760000228881835,0.031856215751982386,0.026752666849110734,0.22041492238889504,0.06331526209536155,0.26908246059945706,0.08179130805456694
2021-09-28,42147.35,42787.38,40888.0,41026.54,43372.2624,89.25,93.27,87.76,92.27,4419.5400390625,4419.5400390625,4346.330078125,4352.6298828125,4416550000,19.739999771118164,24.81999969482422,19.709999084472656,23.25,-0.0269526374133869,-0.020574317739894,0.8597977611279904,0.1959784135578236,0.6759617539420351,0.1489629253022621,0.617756111291536,0.120761974424541,0.9227,0.2325,0.06290223887200952,0.0365215864421764,0.2467382460579649,0.08353707469773791,0.304943888708464,0.11173802557545902
2021-09-29,41025.01,42590.0,40753.88,41524.28,33511.53487,92.27,92.83,90.23,91.77,4362.41015625,4385.56982421875,4355.080078125,4359.4599609375,3712660000,22.06999969482422,23.790000915527344,21.450000762939453,22.559999465942383,0.012059142038448,0.0015679543362838,0.693358421592839,0.1679389984582122,0.6782918116193662,0.1496504809495698,0.6154795298836793,0.1195454222444691,0.9177,0.22559999465942382,0.22434157840716096,0.05766099620121162,0.2394081883806337,0.07594951370985403,0.3022204701163207,0.10605457241495472
2021-09-30,41524.29,44141.37,41410.17,43824.1,46381.22781,91.77,92.74,89.42,90.97,4370.669921875,4382.5498046875,4306.240234375,4307.5400390625,4448140000,21.479999542236328,24.709999084472656,20.600000381469727,23.13999938964844,0.0539055779762114,-0.0119812029450149,0.673409116228872,0.1830563191158219,0.7144836346184925,0.1537336876658866,0.6368042230822739,0.1204557925149898,0.9097,0.2313999938964844,0.23629088377112795,0.04834367478066251,0.19521636538150744,0.07766630623059781,0.27289577691772604,0.1109442013814946
2021-10-01,43820.01,48495.0,43283.03,48141.61,66244.87492,90.97,91.54,82.64,85.84,4317.16015625,4375.18994140625,4288.52001953125,4357.0400390625,4010370000,24.780000686645508,24.88999938964844,20.850000381469727,21.100000381469727,0.0939629815441862,0.0114259521133341,0.7804546726674383,0.1882868955410898,0.8220371647865626,0.1637742129982553,0.6815814310989934,0.1254028430080843,0.8584,0.21100000381469727,0.07794532733256176,0.02271310827360748,0.03636283521343742,0.04722579081644199,0.17681856890100667,0.08559716080661298
2021-10-04,48200.01,49536.12,46891.0,49224.94,46796.49372,85.56,89.94,85.18,89.62,4348.83984375,4355.509765625,4278.93994140625,4300.4599609375,4307870000,22.899999618530273,24.579999923706055,21.8799991607666,22.959999084472656,0.0222535297146109,-0.0130709520486437,0.7753833528989404,0.1733992749409263,0.8038011648892485,0.1700112772700978,0.6666174855636922,0.1279557770833673,0.8962,0.22959999084472657,0.12081664710105955,0.05620071590380027,0.09239883511075153,0.05958871357462878,0.22958251443630784,0.10164421376135926
2021-10-05,49224.93,51886.3,49022.4,51471.99,52125.66793,89.62,92.81,88.5,92.68,4309.8701171875,4369.22998046875,4309.8701171875,4345.72021484375,3902890000,22.920000076293945,23.170000076293945,20.6200008392334,21.299999237060547,0.0446373705846586,0.0104695174986015,0.6637094985654075,0.1943327505649663,0.8199957189151684,0.1727023065477685,0.6790790826261546,0.1293642514633171,0.9268000000000001,0.21299999237060546,0.26309050143459256,0.018667241805639168,0.10680428108483164,0.040297685822836965,0.2477209173738455,0.08363574090728837
2021-10-06,51471.99,55750.0,50382.41,55315.0,79877.545181,92.68,92.7,88.61,89.38,4319.56982421875,4365.56982421875,4290.490234375,4363.5498046875,4009630000,22.950000762939453,24.399999618530273,20.989999771118164,21.0,0.072006343270608,0.0040943993496248,0.6389407921551706,0.1997969248617647,0.8648014704665451,0.1747526722741757,0.6986559429278242,0.1300195703503835,0.8937999999999999,0.21,0.2548592078448293,0.01020307513823529,0.02899852953345483,0.035247327725824285,0.19514405707217575,0.07998042964961649
2021-10-07,55315.0,55332.31,53357.0,53785.22,54917.37766,89.38,90.46,87.07,88.13,4383.72998046875,4429.97021484375,4383.72998046875,4399.759765625,3843740000,20.540000915527344,20.760000228881836,19.06999969482422,19.540000915527344,-0.0280454112515052,0.0082640392250654,0.6436827854624283,0.1620845565714444,0.8767406690931303,0.1761289652612799,0.7018039720557262,0.1324474889287459,0.8813,0.19540000915527345,0.23761721453757167,0.033315452583829036,0.004559330906869663,0.019271043893993534,0.17949602794427377,0.06295252022652756
2021-10-08,53785.22,56100.0,53617.61,53951.43,46160.25785,88.13,89.01,85.71,88.19,4406.509765625,4412.02001953125,4386.22021484375,4391.33984375,3280160000,19.459999084472656,19.940000534057617,18.200000762939453,18.770000457763672,0.0030854891415925,-0.0019155566024214,0.6612828716521277,0.1634002690342586,0.7388650004133931,0.1593914511257863,0.6871698193669273,0.131614998127939,0.8819,0.18770000457763672,0.22061712834787228,0.02429973554337811,0.14303499958660693,0.028308553451850432,0.19473018063307268,0.056085006449697716
2021-10-11,54659.01,57839.04,54415.06,57471.35,52933.165751,89.23,90.89,89.19,90.49,4385.43994140625,4415.8798828125,4360.58984375,4361.18994140625,3281970000,19.93000030517578,20.450000762939453,18.11000061035156,20.0,0.063202365383582,-0.0068894416443398,0.6732722872847868,0.1485373168144323,0.6875968146492636,0.1624532928924704,0.6976602991849107,0.1297485355985729,0.9048999999999999,0.2,0.2316277127152131,0.05146268318556771,0.21730318535073634,0.03754670710752961,0.20723970081508925,0.0702514644014271
2021-10-12,57471.35,57680.0,53879.0,55996.93,53471.2855,90.49,94.07,89.74,93.37,4368.31005859375,4374.89013671875,4342.08984375,4350.64990234375,3558450000,20.6200008392334,20.809999465942383,18.969999313354492,19.850000381469727,-0.0259896949567152,-0.0024197056865549,0.6440087979215728,0.1331630640305372,0.6900128469400809,0.1569123262847086,0.6888375382156926,0.1287711272998345,0.9337000000000001,0.19850000381469726,0.28969120207842725,0.06533693978416005,0.24368715305991917,0.041587677529988654,0.24486246178430748,0.06972887651486276
2021-10-13,55996.91,57777.0,54167.19,57367.0,55808.44492,93.37,95.01,91.43,95.0,4358.009765625,4372.8701171875,4329.919921875,4363.7998046875,3620070000,20.13999938964844,20.229999542236328,18.440000534057617,18.63999938964844,0.0241723573039213,0.0030179558702319,0.6441943562080623,0.0983335928637221,0.6885186881592966,0.1469931339672595,0.6907830202314019,0.1293882905532254,0.95,0.1863999938964844,0.30580564379193764,0.0880664010327623,0.26148131184070333,0.03940685992922491,0.25921697976859803,0.057011703343259
2021-10-14,57370.83,58532.54,56818.05,57347.94,43053.336781,95.0,98.29,91.45,97.87,4386.75,4439.72998046875,4386.75,4438.259765625,3598280000,18.010000228881836,18.079999923706055,16.799999237060547,16.860000610351562,-0.0003323019682596,0.0169191622857115,0.6338564902020616,0.1253294600059369,0.6299019918486699,0.16616663959355,0.6854715869258503,0.1396142499785343,0.9787,0.16860000610351564,0.34484350979793843,0.043270546097578744,0.3487980081513301,0.0024333665099656454,0.2932284130741497,0.028985756124981332
2021-10-15,57347.94,62933.0,56850.0,61672.42,82512.908022,97.87,104.26,90.46,90.71,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,3819380000,16.639999389648438,16.850000381469727,15.720000267028809,16.299999237060547,0.0726999062161001,0.00743252063719,0.6364642352333962,0.1281118935511307,0.6420341199820911,0.1688119307942036,0.7127227366565192,0.141233916795727,0.9070999999999999,0.16299999237060547,0.27063576476660367,0.03488809881947477,0.26506588001790876,-0.0058119384235981175,0.1943772633434807,0.021766075574878474
2021-10-18,61528.32,62695.78,59844.45,62009.84,51798.44844,89.66,92.4,89.48,92.4,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,3662010000,17.290000915527344,17.93000030517578,16.270000457763672,16.309999465942383,0.0054562527738722,0.0033690878018038,0.5681823539058717,0.1237377550734009,0.6025652947440707,0.1389163965251197,0.712370815144752,0.1416755006374478,0.924,0.16309999465942382,0.35581764609412836,0.03936223958602292,0.3214347052559293,0.024183598134304124,0.21162918485524806,0.02142449402197602
2021-10-19,62005.6,64486.0,61322.22,64280.59,53628.107744,92.4,94.15,91.33,94.15,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,3459130000,16.09000015258789,16.309999465942383,15.56999969482422,15.699999809265137,0.035964637291379,0.0073661427842357,0.5604712382136673,0.1214308954311561,0.5976641230850738,0.1406026961256942,0.6832023736403363,0.1430980452572713,0.9415,0.15699999809265136,0.3810287617863327,0.03556910266149527,0.34383587691492623,0.016397301966957156,0.2582976263596637,0.013901952835380066
2021-10-20,64280.59,67000.0,63481.4,66001.41,51428.934856,94.15,95.23,93.0,93.04,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,3670760000,15.81999969482422,15.890000343322754,15.289999961853027,15.489999771118164,0.0264183860137485,0.0036573335985606,0.4948485244251668,0.0948784598169719,0.5887440175733455,0.1238731033924403,0.6793695945949996,0.1434267654879301,0.9304000000000001,0.15489999771118165,0.4355514755748333,0.06002153789420975,0.3416559824266546,0.031026894318741352,0.25103040540500055,0.011473232223251556
2021-10-21,66001.4,66639.74,62000.0,62193.15,68538.64537,93.04,93.79,91.09,92.52,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,3822330000,16.059999465942383,16.110000610351562,14.920000076293944,15.010000228881836,-0.0594312403714209,0.00299139316836,0.6431781263261841,0.0800095850627673,0.6207300814019882,0.1187301269865592,0.7102164024682073,0.1429178569472775,0.9251999999999999,0.15010000228881837,0.2820218736738158,0.07009041722605107,0.30446991859801176,0.03136987530225917,0.21498359753179264,0.00718214534154088
2021-10-22,62193.15,63732.39,60000.0,60688.22,52119.35886,87.82,88.57,85.19,86.73,4546.1201171875,4559.669921875,4524.0,4544.89990234375,3758220000,15.350000381469728,16.389999389648438,14.84000015258789,15.43000030517578,-0.0244952550243301,-0.0010731292246643,0.6792773515687749,0.0903550226902322,0.6461155262655265,0.0957592510165877,0.7057268376722591,0.1408970520713774,0.8673000000000001,0.15430000305175778,0.18802264843122518,0.06394498036152559,0.22118447373447359,0.05854075203517009,0.161573162327741,0.013402950980380385
2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.83806,89.88,90.1,84.38,84.45,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,3899400000,16.139999389648438,16.329999923706055,15.100000381469728,15.239999771118164,0.0386348113489939,0.0047369594408535,0.6990541470934483,0.0462330182712138,0.641253428370794,0.0911710116182036,0.710056076584526,0.1413255658656881,0.8445,0.15239999771118165,0.14544585290655176,0.10616697943996785,0.203246571629206,0.061228986092978055,0.13444392341547406,0.01107443184549356
2021-10-26,63078.78,63293.48,59817.55,60328.81,40217.50083,84.45,89.13,83.58,89.01,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,3879740000,15.020000457763672,16.709999084472656,14.899999618530272,15.979999542236328,-0.0445746539763763,0.0018181414322441,0.6337714499048828,0.0410586533797752,0.6293199302069347,0.0914135486953636,0.7195067332242665,0.1400047613383444,0.8901,0.15979999542236328,0.25632855009511724,0.11874134204258809,0.26078006979306534,0.06838644672699969,0.1705932667757335,0.01979523408401887
2021-10-27,60328.81,61496.0,58000.0,58413.44,62124.49016,89.01,90.24,87.39,88.45,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,4226050000,15.789999961853027,17.290000915527344,15.539999961853027,16.979999542236328,-0.0322637670684276,-0.0050643703711055,0.6524022344816687,0.0646035444964789,0.6340063499878102,0.0950193093717403,0.7277765545428547,0.1392164224319372,0.8845000000000001,0.1697999954223633,0.2320977655183314,0.1051964509258844,0.2504936500121898,0.07478068605062299,0.15672344545714534,0.030583572990426106
2021-10-28,58413.44,62499.0,57820.0,60575.89,61056.35301,88.46,89.87,85.94,89.87,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,4132950000,17.059999465942383,17.15999984741211,16.229999542236328,16.530000686645508,0.0363509587815479,0.009781288424184,0.6535121391084543,0.0738898572133294,0.6467284938371758,0.0975865179332442,0.731460584574569,0.1416024101529295,0.8987,0.16530000686645507,0.24518786089154576,0.09141014965312567,0.25197150616282427,0.06771348893321087,0.16723941542543108,0.023697596713525587
2021-10-29,60575.9,62980.0,60174.81,62253.71,43973.90414,89.87,90.02,84.59,87.58,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4510200000,17.399999618530273,18.059999465942383,16.1299991607666,16.260000228881836,0.0273211728379008,0.0019474372317175,0.6555562161424673,0.0733849468080451,0.6041685380577672,0.0863219900809309,0.7316799661937646,0.1383713290689006,0.8758,0.16260000228881835,0.22024378385753274,0.08921505548077326,0.27163146194223287,0.07627801220788745,0.1441200338062354,0.024228673219917757
2021-11-01,61299.81,62437.74,59405.0,60911.11,44687.66672,87.64,88.47,84.77,85.45,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,3971540000,16.850000381469727,17.700000762939453,16.31999969482422,16.40999984741211,-0.0218025436715293,0.0017984589459023,0.5650420410625776,0.0731677826687073,0.6001578170682932,0.0820954598934915,0.6692984076256367,0.1269056121908905,0.8545,0.1640999984741211,0.28945795893742243,0.0909322158054138,0.25434218293170685,0.0820045385806296,0.1852015923743633,0.0371943862832306
2021-11-02,60911.12,64270.0,60624.68,63219.99,46368.2841,85.45,88.22,85.33,87.23,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,3975250000,16.540000915527344,16.649999618530273,15.890000343322754,16.030000686645508,0.0372049603187191,0.0036736071203885,0.5871874524604257,0.0703026856184808,0.6102657092646578,0.0819606024885884,0.6428634290684294,0.1267375518356475,0.8723000000000001,0.16030000686645507,0.2851125475395744,0.08999732124797427,0.26203429073534223,0.07833940437786667,0.22943657093157066,0.03356245503080757
2021-11-03,63220.57,63500.0,60382.76,62896.48,43336.09049,87.23,87.56,84.41,85.84,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,4319660000,16.110000610351562,16.389999389648438,14.899999618530272,15.100000381469728,-0.0051303483133919,0.0064404946128902,0.541456982258083,0.0730936744400426,0.6117117554344662,0.0595222947122823,0.6258176733942598,0.1254923769702522,0.8584,0.15100000381469728,0.316943017741917,0.07790632937465468,0.24668824456553384,0.09147770910241498,0.2325823266057403,0.025507626844445075
2021-11-04,62896.49,63086.31,60677.01,61395.01,35930.93314,85.84,86.54,83.99,84.73,4662.93017578125,4683.0,4662.58984375,4680.06005859375,4462300000,15.0600004196167,16.139999389648438,14.729999542236328,15.4399995803833,-0.0241616388040991,0.004173222342817,0.4821344671175767,0.072977043195487,0.5429881083625627,0.0568865351380936,0.6321564880719552,0.1220036540501032,0.8473,0.154399995803833,0.36516553288242337,0.081422952608346,0.3043118916374373,0.0975134606657394,0.21514351192804482,0.03239634175372981
2021-11-05,61395.01,62595.72,60721.0,60937.12,31604.48749,84.73,86.93,82.9,85.71,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4467180000,15.59000015258789,17.020000457763672,14.949999809265137,16.479999542236328,-0.0074860486509893,0.0037258500452844,0.4268429621280548,0.0443635987706107,0.5430946688739435,0.0569201316638883,0.6110685510464781,0.12214353966349,0.8571,0.1647999954223633,0.4302570378719452,0.1204363966517526,0.31400533112605644,0.107879863758475,0.24603144895352191,0.04265645575887329
2021-11-08,63273.58,67789.0,63273.58,67525.83,54442.094554,86.59,88.92,86.05,86.69,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,4269710000,17.229999542236328,17.690000534057617,16.440000534057617,17.219999313354492,0.1026676785057483,0.0008873940607025,0.7136923700588966,0.0295719885613128,0.6864896329085542,0.0544981019446827,0.6592698594898323,0.1214183716235796,0.8669,0.17219999313354492,0.15320762994110337,0.14262800457223213,0.18041036709144576,0.11770189118886222,0.2076301405101677,0.05078162150996532
2021-11-09,67525.82,68524.25,66222.4,66947.66,44661.378068,86.69,87.72,84.33,84.68,4707.25,4708.52978515625,4670.8701171875,4685.25,4117080000,17.43000030517578,18.56999969482422,17.209999084472656,17.780000686645508,-0.0085990712768805,-0.0035049109264001,0.7212399586750532,0.0503439185463576,0.6798900662321309,0.0605076480126482,0.6510435527128586,0.102601324358389,0.8468000000000001,0.17780000686645508,0.1255600413249469,0.12745608832009747,0.16690993376786922,0.11729235885380689,0.19575644728714148,0.07519868250806608
2021-11-10,66947.67,69000.0,62822.9,64882.43,65171.504046,84.68,87.17,84.23,86.36,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,4503720000,17.739999771118164,19.899999618530273,17.219999313354492,18.729999542236328,-0.0313342572034824,-0.008259842163861,0.7410998458772139,0.08205132162148,0.640792079998066,0.0751153883139413,0.6655001316712844,0.1071904658606289,0.8636,0.18729999542236328,0.12250015412278614,0.10524867380088328,0.22280792000193406,0.11218460710842199,0.19809986832871562,0.08010952956173438
2021-11-11,64882.42,65600.07,64100.0,64774.26,37237.98058,86.36,86.5,83.79,85.23,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,3926870000,18.34000015258789,18.38999938964844,17.270000457763672,17.65999984741211,-0.0016685606442103,0.0005507883329889,0.7152662736903496,0.0799202651614771,0.6289991877245243,0.0743466736874774,0.6566109654027186,0.0986726114609193,0.8523000000000001,0.17659999847412108,0.1370337263096505,0.09667973331264398,0.2233008122754757,0.10225332478664369,0.19568903459728149,0.07792738701320179
2021-11-12,64774.25,65450.7,62278.0,64122.23,44490.10816,85.23,89.09,84.14,88.44,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,3728600000,17.489999771118164,17.690000534057617,16.149999618530273,16.290000915527344,-0.0101171965455318,0.0071966975641304,0.7184035248454349,0.0823439519275876,0.6117153029600941,0.0770286080424862,0.6129657091276695,0.0960924114060786,0.8844,0.16290000915527345,0.16599647515456506,0.08055605722768584,0.27268469703990583,0.08587140111278725,0.2714342908723305,0.06680759774919484
2021-11-15,65519.11,66401.82,63400.0,63606.74,37829.37124,87.22,87.67,84.6,85.04,4689.2998046875,4697.419921875,4672.85986328125,4682.7998046875,3488410000,17.030000686645508,17.459999084472656,16.489999771118164,16.489999771118164,-0.0080716661029231,-1.0739878017001878e-05,0.6993147380543845,0.0786351375665675,0.5774424971980812,0.077408950701474,0.613807076799293,0.0845819851911393,0.8504,0.16489999771118163,0.15108526194561556,0.08626486014461414,0.2729575028019189,0.08749104700970764,0.23659292320070702,0.08031801252004234
2021-11-16,63606.73,63617.31,58574.07,60058.87,77455.15609,85.04,90.35,85.04,87.28,4679.419921875,4714.9501953125,4679.419921875,4700.89990234375,3972640000,16.860000610351562,17.079999923706055,16.030000686645508,16.3700008392334,-0.0573941917145322,0.0038577790571266,0.7945375257568608,0.0788953416922526,0.6163795821340246,0.0713910513362441,0.6326172784258091,0.0815139967303477,0.8728,0.16370000839233398,0.07826247424313926,0.08480466670008138,0.25642041786597547,0.09230895705608988,0.24018272157419096,0.08218601166198627
2021-11-17,60058.87,60840.23,58373.0,60344.87,46289.38491,87.28,90.05,86.37,89.88,4701.5,4701.5,4684.41015625,4688.669921875,3969070000,16.360000610351562,17.190000534057617,16.280000686645508,17.110000610351562,0.004750691928607,-0.0026050154828958,0.3390370606277871,0.080207803969099,0.5964854364658013,0.0653272849677547,0.6000389626294924,0.0827630955998761,0.8987999999999999,0.1711000061035156,0.5597629393722128,0.09089220213441661,0.3023145635341986,0.10577272113576092,0.2987610373705075,0.08833691050363951
2021-11-18,60344.86,60976.0,56474.26,56891.62,62146.99931,89.88,93.25,87.15,90.12,4700.72021484375,4708.7998046875,4672.77978515625,4704.5400390625,4226410000,16.809999465942383,18.149999618530273,16.3799991607666,17.59000015258789,-0.0589278854245312,0.0033790647401719,0.4178315092599214,0.0796355954870758,0.6304170443639505,0.0658320241067204,0.6202157165512133,0.0809441116589008,0.9012,0.1759000015258789,0.4833684907400786,0.0962644060388031,0.2707829556360495,0.1100679774191585,0.2809842834487867,0.0949558898669781
2021-11-19,56891.62,58320.0,55600.0,58052.24,50715.88726,90.12,91.85,85.39,85.78,4708.43994140625,4717.75,4694.22021484375,4697.9599609375,4253180000,17.360000610351562,19.010000228881836,17.229999542236328,17.90999984741211,0.0201952404606085,-0.001399644604988,0.4849630193727512,0.054203709793051,0.6357280968538643,0.0669599415446912,0.6224849594175004,0.0807278873739205,0.8578,0.17909999847412109,0.3728369806272488,0.12489628868107008,0.22207190314613567,0.11214005692942988,0.23531504058249963,0.09837211110020058
2021-11-22,58617.7,59444.0,55610.0,56247.18,51724.32047,85.94,90.47,85.18,88.98,4712.0,4743.830078125,4682.169921875,4682.93994140625,4441100000,18.200000762939453,19.59000015258789,17.350000381469727,19.170000076293945,-0.0315873883295802,-0.0032022583169607,0.4813228599243471,0.0613634961744838,0.617210424212581,0.0685571167734804,0.6023843037429052,0.0777530932277276,0.8898,0.19170000076293944,0.40847714007565294,0.13033650458845564,0.27258957578741905,0.12314288398945904,0.28741569625709484,0.11394690753521185
2021-11-23,56243.83,58009.99,55317.0,57541.27,49917.85017,88.98,90.19,86.18,89.91,4678.47998046875,4699.39013671875,4652.66015625,4690.7001953125,4277590000,20.239999771118164,20.90999984741211,19.030000686645508,19.3799991607666,0.0227465229877125,0.0016557613831952,0.546158423005558,0.0447316618148234,0.6312003040032396,0.0637670201016679,0.6011765565393341,0.0764566672827133,0.8991,0.193799991607666,0.35294157699444206,0.1490683297928426,0.26789969599676045,0.1300329715059981,0.2979234434606659,0.1173433243249527
2021-11-24,57541.26,57735.0,55837.0,57138.29,39612.04964,89.91,91.47,89.26,90.42,4675.77978515625,4702.8701171875,4659.89013671875,4701.4599609375,3418430000,19.170000076293945,20.959999084472656,18.520000457763672,18.579999923706055,-0.0070279596236954,0.0022912237766672,0.5467877503690847,0.0462962435864866,0.6259956630634422,0.0621214841249231,0.5974737039433983,0.0764436037243921,0.9042,0.18579999923706056,0.35741224963091534,0.13950375565057396,0.2782043369365578,0.12367851511213745,0.30672629605660173,0.10935639551266846
2021-11-26,58960.37,59150.0,53500.0,53726.53,65927.87066,86.52,89.93,84.06,86.06,4664.6298828125,4664.6298828125,4585.43017578125,4594.6201171875,3517700000,26.6200008392334,28.989999771118164,23.8799991607666,28.6200008392334,-0.0615675493733936,-0.0229870111593211,0.5606721132691996,0.1437652493144403,0.6704117722410307,0.114814268065473,0.6234458332791453,0.0959660764421685,0.8606,0.286200008392334,0.2999278867308004,0.1424347590778937,0.19018822775896937,0.171385740326861,0.23715416672085476,0.19023393195016552
